store,dept,type_no,markdown_type,allocated_spend,attributed_lift,allocated_spend_holiday,attributed_lift_holiday
41,6,3,Markdown Type 3,1329.8314390297232,-8088.193128609515,1296.2685676815026,-5705.625711617802
41,6,4,Markdown Type 4,749.5173275437328,-3222.7583157395,66.33731950458558,-228.17648937541043
41,6,5,Markdown Type 5,983.5299083707386,-13126.722007269218,89.4309499983665,-276.16553864633863
41,7,1,Markdown Type 1,9587.45273202325,64939.122927307675,516.9076684525626,3717.6937356697017
41,7,2,Markdown Type 2,3273.2993250388113,21940.626438201143,1578.5243816272207,18326.364767452622
41,7,3,Markdown Type 3,4697.139574285569,232.94037804000976,4426.430278145727,1363.3976671698288
41,7,4,Markdown Type 4,4388.759754676695,27207.8509666237,337.282321833826,1898.8859028232885
41,7,5,Markdown Type 5,6875.068675778039,29848.669289827492,403.3358478527516,1812.5879268845508
41,8,1,Markdown Type 1,11361.225394643718,29986.298786554573,661.8129516908905,2461.030889810344
41,8,2,Markdown Type 2,4624.977145852617,9385.963822743804,1816.0311033386874,4939.810434321696
41,8,3,Markdown Type 3,1690.4394248926278,321.79789534389937,1513.6366938268386,724.4823441003593
41,8,4,Markdown Type 4,5847.450933974607,14833.167572060745,532.8292449775313,1333.0919600073937
41,8,5,Markdown Type 5,6820.89417744454,23345.361923296976,432.603678868274,1060.6043717602079
41,9,1,Markdown Type 1,10339.211483153455,83747.88384532092,522.4595978651537,6066.664627285394
41,9,2,Markdown Type 2,2553.0043807832762,17355.467301908957,960.1450310712099,12200.794451824522
41,9,3,Markdown Type 3,1304.2019438923494,12154.283374231672,1172.0540108794792,9903.34255849125
41,9,4,Markdown Type 4,4723.050705416595,23245.45923531254,313.63119459025705,3570.3934692729867
41,9,5,Markdown Type 5,5854.278833278494,64174.9562432259,271.9982709568031,3027.0248931258566
41,10,1,Markdown Type 1,5100.199927782098,22579.71995216067,310.52336757968754,-177.7838199243467
41,10,2,Markdown Type 2,1988.5975613213434,-3818.3663246013493,846.0999563980045,-65.20390677326859
41,10,3,Markdown Type 3,779.477834759471,-1334.1939065439922,708.1815686620831,-2274.0541963122932
41,10,4,Markdown Type 4,2616.124648441711,7317.35063709095,240.0598470413595,-569.7044724102645
41,10,5,Markdown Type 5,3012.3241085254726,18726.57964189372,197.4428771252791,-394.17360457982375
41,11,1,Markdown Type 1,4441.991896597326,38632.14234348837,239.6694973618047,1874.3832135618595
41,11,2,Markdown Type 2,1932.139597952156,2474.7525446486725,776.426957725937,806.0386342039211
41,11,3,Markdown Type 3,901.109262631541,1033.8612699933208,826.6259108615483,420.9079482698073
41,11,4,Markdown Type 4,2398.8782162752573,14588.442123784453,187.83171577303833,960.4425178143464
41,11,5,Markdown Type 5,2733.270037959007,29318.721718085177,165.70772575362128,702.5476861500639
41,12,1,Markdown Type 1,1391.2225179362476,3754.246106191894,71.4138046135959,264.5714398574101
41,12,2,Markdown Type 2,453.7963862146011,1135.3974507399291,184.64203570352183,644.5750274543327
41,12,3,Markdown Type 3,168.90651589465315,70.6854434557067,151.73167345465058,-77.65605259696628
41,12,4,Markdown Type 4,696.6815723963796,43.85884560805813,51.28532359121511,233.11329942680675
41,12,5,Markdown Type 5,791.2213835210836,2411.3621540044114,42.709188083669034,159.88628585841747
41,13,1,Markdown Type 1,10955.61550421022,30594.89837401257,619.4798251423042,2538.3932289357513
41,13,2,Markdown Type 2,4270.068360834339,6736.447836630261,1627.783369574149,3269.7886198350034
41,13,3,Markdown Type 3,1487.2160918179527,2822.9178109163768,1334.8300236377274,2165.930274453138
41,13,4,Markdown Type 4,5646.030577230705,11205.770970352445,481.0935311431564,1494.0061350508263
41,13,5,Markdown Type 5,6495.474198376357,20860.44500808839,391.10701402674624,1158.8317417252827
41,14,1,Markdown Type 1,5285.046186681708,34615.468581846304,319.6670592978721,2569.126623099578
41,14,2,Markdown Type 2,2229.620112132087,9103.606117115982,1035.0418839259273,6254.0351320128975
41,14,3,Markdown Type 3,2171.9950436810586,-602.1480389509278,2068.9952430969306,-1172.7664526564313
41,14,4,Markdown Type 4,2684.6538091209227,11307.986345809339,243.64597064628018,1033.4627960368632
41,14,5,Markdown Type 5,3350.269617613493,25803.576994179326,248.2469560090638,880.2319015071002
41,16,1,Markdown Type 1,5430.868905329239,28834.18127860943,124.14014947829274,1554.9005233073651
41,16,2,Markdown Type 2,572.3375310849784,2806.4016074488277,154.3979032033304,944.2594346063944
41,16,3,Markdown Type 3,239.83330486821689,1190.0888485199162,174.3087150123931,42.788003236335356
41,16,4,Markdown Type 4,2147.386145431087,6393.717925680807,68.84028610512523,1096.9545736513671
41,16,5,Markdown Type 5,2723.7396970414825,20696.80033974102,56.465191814036565,740.4574651985367
41,17,1,Markdown Type 1,3856.4687832360505,16595.121949708137,231.39689540557555,1242.8495073031033
41,17,2,Markdown Type 2,1616.5111148274173,3311.92369652574,658.4951769205629,2380.4621266368486
41,17,3,Markdown Type 3,794.9476355245909,3499.03046400833,730.2580454594711,3309.7156104135897
41,17,4,Markdown Type 4,1988.2596956037676,6352.260063285924,178.0038187298445,413.39933898690515
41,17,5,Markdown Type 5,2338.9878095351282,18013.193826471874,153.81705519076047,487.90341665955646
41,18,1,Markdown Type 1,1641.6768435665413,-4429.190539662119,151.71683772227578,621.4431151724325
41,18,2,Markdown Type 2,1560.7092494400888,5807.333427308675,1069.7865091339233,7502.593326391209
41,18,3,Markdown Type 3,1668.4773466842666,3458.172885738435,1544.6025495395404,3365.2796751004876
41,18,4,Markdown Type 4,771.9790348065293,1098.0258255769695,103.89253148986998,-505.07588687674036
41,18,5,Markdown Type 5,2506.5163183678014,-2690.3515989619696,143.55942044269673,70.50977021260968
41,19,1,Markdown Type 1,129.84106053675058,5334.4477131139865,9.16403478308728,-19.601183039385322
41,19,2,Markdown Type 2,0.8440579093767133,943.1969170693903,0.020443326179805193,-0.043726741317455235
41,19,3,Markdown Type 3,0.851402626781539,15.330912220758583,0.1301827424581542,-0.27845112157374236
41,19,4,Markdown Type 4,50.01230937845734,2645.474249850429,3.910557239805051,-8.364388618960376
41,19,5,Markdown Type 5,93.44830815319676,2876.2802077454353,2.857627311462638,-6.11225047876297
41,20,1,Markdown Type 1,1946.265458716987,-4092.1648258640644,106.09109981278836,250.44136281589363
41,20,2,Markdown Type 2,664.5980830584331,646.4750501680854,269.67872525198345,-232.04680122678138
41,20,3,Markdown Type 3,314.55466699430474,269.49579291556427,291.60077193697333,172.0562775326984
41,20,4,Markdown Type 4,980.6092297725561,88.6248251624587,79.03030026641015,273.45582483753896
41,20,5,Markdown Type 5,1066.4199889579734,-1187.5508423820427,66.9759898349301,167.06333604065065
41,21,1,Markdown Type 1,1585.9326604038906,2088.73130918465,79.4583017733129,242.85322831055657
41,21,2,Markdown Type 2,573.7741291641897,2105.724012627581,211.8991611446005,1316.6408990850337
41,21,3,Markdown Type 3,383.5049326273508,-1625.78825659587,353.31158385212314,-1268.356827817124
41,21,4,Markdown Type 4,801.1483348479707,1175.936383232771,64.01837291057576,234.44383003944566
41,21,5,Markdown Type 5,992.4902829949737,801.4065515508695,57.30568792871497,136.9888703820885
41,22,1,Markdown Type 1,3351.17234249567,15118.58053390152,223.13149801947282,-162.71524422397346
41,22,2,Markdown Type 2,1552.1022907577621,334.0952467313141,738.0118686100734,417.24006607360116
41,22,3,Markdown Type 3,993.4133860172694,-3300.246956939589,938.8268958538512,-3520.6717622014294
41,22,4,Markdown Type 4,1760.4960084033748,7109.120603263712,175.14219104423447,-306.9609199747485
41,22,5,Markdown Type 5,2043.0217743279431,12750.150573043045,160.20201554825695,-280.41213967344885
41,23,1,Markdown Type 1,6000.060806521866,39716.066776095264,322.7356153231977,767.0737785287956
41,23,2,Markdown Type 2,2154.7052846516667,9365.320329574535,862.7810680905561,6614.072217184342
41,23,3,Markdown Type 3,1373.8326672267913,-1813.22828377161,1272.2875402904265,-3039.0178879542805
41,23,4,Markdown Type 4,3004.258259760578,13781.306646498508,252.2302048290352,1048.414895489874
41,23,5,Markdown Type 5,3713.1174360915848,31204.31453160331,223.4276845160849,688.0569967512635
41,24,1,Markdown Type 1,1631.9131482545015,5889.710781954076,86.19143034055509,-110.64752446609916
41,24,2,Markdown Type 2,543.6366685050368,187.04467429893134,200.60905104625368,756.5340346026214
41,24,3,Markdown Type 3,509.42967880119005,1065.311858878168,479.77226211653476,807.4053824591608
41,24,4,Markdown Type 4,844.8648122716816,2542.6411084871606,76.40272503590262,-185.80815599252003
41,24,5,Markdown Type 5,1043.8714733589875,3484.4615763816673,68.26864408975702,-64.49373660316203
41,25,1,Markdown Type 1,2387.0315942222846,12733.317029447617,119.33385884568405,480.44881741090796
41,25,2,Markdown Type 2,798.7691160123024,2314.291045106013,290.981669365728,2176.201153112537
41,25,3,Markdown Type 3,465.08855321926563,-630.4477388970932,426.7523319797226,-1066.9642001017523
41,25,4,Markdown Type 4,1175.164167807956,4237.584263559927,91.90525572456801,269.89757414002906
41,25,5,Markdown Type 5,1463.959977062561,9737.535400783547,79.80877933862237,202.9266554382801
41,26,1,Markdown Type 1,2073.957200489128,5629.536374363745,122.94777875192794,-569.1163803036959
41,26,2,Markdown Type 2,748.9197836119629,-389.33713201125124,259.6223289623435,888.7499400530397
41,26,3,Markdown Type 3,707.9111207186188,-4080.509557018601,671.3483270770612,-4290.956851818867
41,26,4,Markdown Type 4,1054.5297464440916,2616.2125330751187,103.73406300028508,-224.61791159478707
41,26,5,Markdown Type 5,1320.2886526557177,8218.007781590994,93.509877672524,-283.1787963356922
41,27,1,Markdown Type 1,395.183032914449,7673.394816202127,22.95141363585441,348.39567321707585
41,27,2,Markdown Type 2,194.17099788938884,2094.2917389543727,82.89601002245618,858.6739625467742
41,27,3,Markdown Type 3,87.17604890924704,1083.784586325238,78.46398780189189,797.592799898218
41,27,4,Markdown Type 4,196.48808693449698,3085.5658436222407,17.278328832554163,221.97083947524058
41,27,5,Markdown Type 5,267.53566664417355,6487.833014896023,15.673766572688711,194.0567248626916
41,28,1,Markdown Type 1,142.73606279476442,812.9347466211448,7.782081771480858,-1.787506470615634
41,28,2,Markdown Type 2,57.70864666983453,490.30359985524416,19.1034503210376,312.980078579634
41,28,3,Markdown Type 3,24.743774137504207,142.8345687464892,21.960469153793348,129.93072102512892
41,28,4,Markdown Type 4,72.15547266002471,482.19541027284214,6.1714063822026946,45.53436366889839
41,28,5,Markdown Type 5,93.82185576339218,1054.2616745042799,5.115162080615732,35.98234319695451
41,29,1,Markdown Type 1,1313.801135505321,14010.313756097554,73.4362159450169,777.9007156339252
41,29,2,Markdown Type 2,569.9380398441526,4258.095989704456,241.4786503368604,2410.396037386812
41,29,3,Markdown Type 3,294.1764639778135,618.7233229538249,269.2306998243812,482.0689389271041
41,29,4,Markdown Type 4,683.4526889409215,5292.419294657709,59.70683110587989,402.36361608596235
41,29,5,Markdown Type 5,836.7127448367247,9446.217636586456,52.52448016230525,353.7406919661977
41,30,1,Markdown Type 1,918.2889723430844,5924.59110413257,40.260489639252555,595.3364506712979
41,30,2,Markdown Type 2,262.49611951505,3087.407343824757,88.00682102120702,1262.3294068938603
41,30,3,Markdown Type 3,97.31928780900078,182.98765172384628,86.15696619678604,57.65256182616372
41,30,4,Markdown Type 4,450.95265033309573,2448.5959377429217,28.821457335267702,564.2942276466166
41,30,5,Markdown Type 5,509.3878489594164,4073.9079625759073,23.658718837950044,383.93735296206125
41,31,1,Markdown Type 1,740.7920461386848,-697.7170972403086,28.881022871546158,320.78871705866084
41,31,2,Markdown Type 2,263.2604044600773,-1862.8815407852167,99.59091476031169,219.0305504573796
41,31,3,Markdown Type 3,130.3100807813158,-608.1359997636748,119.24686943438454,-731.2219846886177
41,31,4,Markdown Type 4,393.3069239298169,-15.071045668544883,22.858533415784763,73.26715360827089
41,31,5,Markdown Type 5,400.6317268902314,1912.9756834577458,20.862889969161728,47.70556356430683
41,32,1,Markdown Type 1,1723.2134429912956,8381.46106899787,90.37805391924029,90.70628047012492
41,32,2,Markdown Type 2,562.3227440100212,4613.982114138555,215.8019732028673,3341.353455464093
41,32,3,Markdown Type 3,279.29830540622066,199.25248927355162,246.07677568446042,363.1544894836064
41,32,4,Markdown Type 4,848.3289954654942,3131.5679524731363,75.41054341907196,-181.00343870682244
41,32,5,Markdown Type 5,1048.8892106067747,5617.0263751168895,60.973816453334,3.189213288999431
41,33,1,Markdown Type 1,1800.209798905392,3780.2638007836963,103.75261989732968,366.23316633765467
41,33,2,Markdown Type 2,639.5897649467522,42.91646820264066,245.39484638795082,953.6602700632918
41,33,3,Markdown Type 3,625.9482175003201,-1803.869070043168,592.7046903080259,-1786.1691033352809
41,33,4,Markdown Type 4,944.2309038721588,1370.7283274940255,98.04269441965788,-102.05013712576148
41,33,5,Markdown Type 5,1126.3267717423075,5025.010473562801,86.01123877404716,-58.374195939905235
41,34,1,Markdown Type 1,4193.994274732374,14911.223582668394,227.48660486403645,-1122.5791042617918
41,34,2,Markdown Type 2,1343.106454911768,5054.62726477299,490.0542019485386,1546.9201244574804
41,34,3,Markdown Type 3,713.8317615725376,-1657.1944696779797,656.2147709225897,-2038.3561454388923
41,34,4,Markdown Type 4,2085.59490898507,632.8306046885039,188.48439635606542,-577.1149851405012
41,34,5,Markdown Type 5,2415.479925280183,13681.433017548086,152.65374107467045,-429.73988961629425
41,35,1,Markdown Type 1,721.0345716806577,2223.605370191879,31.931188920081514,435.7902084928653
41,35,2,Markdown Type 2,243.3854863622629,988.3729736738055,88.35525209913422,676.8297864304463
41,35,3,Markdown Type 3,105.25825422644553,569.2511370701299,95.23988622823866,367.0481799203781
41,35,4,Markdown Type 4,335.21224839564525,1043.9972342201759,25.259977207899382,350.49469610608463
41,35,5,Markdown Type 5,436.61553509744715,1973.1932848440103,21.360909778339018,251.93712905022582
41,36,1,Markdown Type 1,532.9078533148095,-5387.079294233211,20.10376834931862,-102.63479788516058
41,36,2,Markdown Type 2,128.08552251171022,1522.683584084095,42.56618700454045,1124.8480177863316
41,36,3,Markdown Type 3,140.04298247472713,-1674.929042107023,131.65920824483683,-1627.7124154876647
41,36,4,Markdown Type 4,249.53640571224508,-1492.6952815650513,16.676738354534464,255.54866430817998
41,36,5,Markdown Type 5,323.98570826843024,-2840.3399661788108,15.840503991691092,103.54053127831352
41,38,1,Markdown Type 1,16193.844421763875,119722.43735867736,876.3452767505477,1512.3803117669581
41,38,2,Markdown Type 2,6408.1429970000445,35947.14528321377,2413.6768208956455,14658.4824222573
41,38,3,Markdown Type 3,1812.343934211459,8512.344524962511,1587.6357075780181,5450.716533100922
41,38,4,Markdown Type 4,8549.584532992172,41246.17360326979,702.5043810713994,1905.5318420397377
41,38,5,Markdown Type 5,9506.40782084674,94040.53922987658,558.0885901132131,1675.4588908350904
41,40,1,Markdown Type 1,18386.098192081176,96380.28035957122,1074.3384227271454,7708.979423832817
41,40,2,Markdown Type 2,7781.857635843674,15803.340935358146,3251.484868061822,884.248030180664
41,40,3,Markdown Type 3,2297.4001378613925,9037.902851962544,2033.95558907861,6461.296689425384
41,40,4,Markdown Type 4,9471.972028466824,36557.555399472956,853.0067853036317,4887.118231983595
41,40,5,Markdown Type 5,10861.102202856762,79776.74045363512,689.6723063941929,3483.6976245775454
41,41,1,Markdown Type 1,605.9232725566043,5981.59987177853,48.84304613241054,-178.72291747577145
41,41,2,Markdown Type 2,148.9837615385479,2573.4075362203516,75.36158545671715,596.6117829304906
41,41,3,Markdown Type 3,130.69543700200168,1820.175154203607,120.36781398676291,1225.2164659705638
41,41,4,Markdown Type 4,249.81858877723448,1634.2568723626662,25.9903185499401,-195.81838134090594
41,41,5,Markdown Type 5,458.37602141840784,4540.100565434847,23.641283593423484,-65.9969500843761
41,42,1,Markdown Type 1,1673.526247302931,11923.324148432752,94.22649306487449,391.68427100615963
41,42,2,Markdown Type 2,595.7679017313302,4639.750970490655,236.36453984003396,1093.9314690021376
41,42,3,Markdown Type 3,220.53477563814982,897.5078768594697,199.12604333362674,380.6324832905989
41,42,4,Markdown Type 4,820.9671496410758,4212.229769660366,68.11822226949273,269.8369187514668
41,42,5,Markdown Type 5,983.5296576722162,8482.897234556753,56.38303207990856,215.63485794963609
41,44,1,Markdown Type 1,1429.1284722358616,10296.59895271943,84.46274009258511,532.3172474328932
41,44,2,Markdown Type 2,568.0838556852041,2046.9458424559757,242.48290520383523,278.0558731700017
41,44,3,Markdown Type 3,496.92105974700354,-2557.4595631886655,468.56091312210464,-2829.9138148982297
41,44,4,Markdown Type 4,720.4428970134906,4354.564785409152,65.6983086366542,462.3687253868808
41,44,5,Markdown Type 5,929.9672919444125,8480.239982604107,63.0490600423264,207.8719689084532
41,45,1,Markdown Type 1,1.0149614228956902,64.63075481425817,0.0573554128368274,0.08090061894138396
41,45,2,Markdown Type 2,0.6433778659927298,3.4068115563204557,0.6127202052760303,0.8642504934232569
41,45,3,Markdown Type 3,0.02089423395064556,3.927153434886195,0.0014710212356331613,0.002074896205127289
41,45,4,Markdown Type 4,0.5869939509241952,8.347439390177382,0.011570395612033988,0.016320206238829335
41,45,5,Markdown Type 5,0.5784597756312877,65.58784080435781,0.02584432512973498,0.03645378519140263
41,46,1,Markdown Type 1,9363.23068765331,39897.41660177611,512.7132669011671,2443.360846531455
41,46,2,Markdown Type 2,3671.6833194397454,10646.333902890166,1589.9550913469186,4173.90347004684
41,46,3,Markdown Type 3,1214.6464829718075,4873.475822905116,1069.8938352094303,4860.8540458029365
41,46,4,Markdown Type 4,4704.1598605287545,14942.955722257453,400.6498823881069,1395.4790065617997
41,46,5,Markdown Type 5,5486.993494120881,32323.41795017114,329.79154056335966,1206.3526310569696
41,47,1,Markdown Type 1,0.807337633138898,146.85194661523818,0,0
41,47,2,Markdown Type 2,1.7383809147568638,-129.42037038048304,0,0
41,47,3,Markdown Type 3,0.013960685432717886,-0.8291576791782657,0,0
41,47,4,Markdown Type 4,0.4043069412799962,100.52604767312573,0,0
41,47,5,Markdown Type 5,0.5326160679611798,-21.12846622870263,0,0
41,48,1,Markdown Type 1,153.14577287147983,10565.65989170295,11.681486847622274,338.48317491089506
41,48,2,Markdown Type 2,7.05534411675066,667.0030070915548,0.9447607131780045,339.8316547508824
41,48,3,Markdown Type 3,1.0929471142419471,147.26997228138353,0.16735252339289236,5.327837150410291
41,48,4,Markdown Type 4,57.62322509929786,3801.4666889235964,6.191953172399876,589.9697895930817
41,48,5,Markdown Type 5,121.74925116353444,8465.500440000515,4.311434648152288,352.3875435947304
41,49,1,Markdown Type 1,2001.974541185524,28625.259444030842,113.69263391700682,2620.6733139548032
41,49,2,Markdown Type 2,775.1410422616349,12618.203413553383,316.2466230695705,4130.938526253634
41,49,3,Markdown Type 3,181.08650719525932,3585.0801452983187,160.6295777503787,2235.6899737712624
41,49,4,Markdown Type 4,1058.226489223983,8500.117120318379,100.25551507314346,890.6656197900588
41,49,5,Markdown Type 5,1108.0482991917647,23492.189876799082,75.91010550184696,865.6325662302429
41,51,1,Markdown Type 1,0.06555042150846561,21.350848435868457,0,0
41,51,2,Markdown Type 2,0.0009186446104611311,0.32369285672801,0,0
41,51,3,Markdown Type 3,0.0020503193296923226,0.7014943962634331,0,0
41,51,4,Markdown Type 4,0.01739280545592245,8.376768791268086,0,0
41,51,5,Markdown Type 5,0.02566247487428744,9.727195519872012,0,0
41,52,1,Markdown Type 1,569.8855909915864,10701.412061626253,33.41298700914658,225.8946623696882
41,52,2,Markdown Type 2,162.19806240474588,5132.092025602707,46.65020133733592,2201.2689487980783
41,52,3,Markdown Type 3,150.2358300214289,690.1170995216597,140.33457117450888,94.28440399319206
41,52,4,Markdown Type 4,277.68381071465245,4248.308703910963,26.587404189487554,395.1452633726468
41,52,5,Markdown Type 5,391.4513934429361,7315.940109338417,22.626599838225932,286.69672146639476
41,54,1,Markdown Type 1,17.203372931710028,-471.46918258240765,0.8534584298680242,-5.915342932985901
41,54,2,Markdown Type 2,10.899941638126228,-140.50532499728777,4.5286897191340465,33.61845350346
41,54,3,Markdown Type 3,6.970930054233704,-197.21546951526682,6.493361922497441,-110.85928097645625
41,54,4,Markdown Type 4,7.804787052097648,-115.73438415744646,0.662097820897178,-5.914163728293427
41,54,5,Markdown Type 5,9.70829377042311,-441.6756387475912,0.7428074640050422,-6.389665865724443
41,55,1,Markdown Type 1,3033.3648993509228,-28104.51093475992,225.94424315593793,-1056.5592032937018
41,55,2,Markdown Type 2,2014.6304040877278,2076.353368474327,1106.973293321903,3148.260609868821
41,55,3,Markdown Type 3,2198.919451588248,-7484.7428081212665,2105.736758668626,-3209.089452055487
41,55,4,Markdown Type 4,1460.9125534192142,-8138.687625635398,143.14155959284537,-805.4279407680738
41,55,5,Markdown Type 5,2205.6600796526513,-35539.62199995775,189.5822459116182,-545.1940137515575
41,56,1,Markdown Type 1,2324.1680995311353,8501.847206647672,32.583700981187924,-261.1863076809994
41,56,2,Markdown Type 2,160.5411843553225,71.15273882165151,21.323185154002484,264.5102672984726
41,56,3,Markdown Type 3,93.03473208382496,749.2902188296383,52.190478450029715,-28.910652834358
41,56,4,Markdown Type 4,772.3347026830614,1168.8546317389362,22.582134559696996,-78.32821423972413
41,56,5,Markdown Type 5,1119.5626944620865,7775.795203962088,16.978356145269295,-58.08509254339115
41,58,1,Markdown Type 1,1614.2449903635154,27175.94818813535,85.9191271390291,603.7732338432381
41,58,2,Markdown Type 2,588.0037224214109,2264.4268493927398,240.96182830412582,591.8621792780075
41,58,3,Markdown Type 3,309.13808739570356,2427.2165013798954,288.7045643435561,1398.7575543503467
41,58,4,Markdown Type 4,786.0625731318341,8404.211608564316,56.83562188528619,1319.0823643759902
41,58,5,Markdown Type 5,919.3413345761987,33300.1968525277,52.63089375285632,815.5246681524172
41,59,1,Markdown Type 1,257.65998618522667,-6369.609797288342,29.53014157975693,-234.97971457624962
41,59,2,Markdown Type 2,329.2945460276383,-3812.12351576898,243.66924430505938,-2152.4004990210487
41,59,3,Markdown Type 3,124.43251596125889,-2493.3282212214426,113.81912614251047,-1126.0737425771172
41,59,4,Markdown Type 4,122.25954487889868,-1647.0698081493276,12.451964191420794,-60.697084448414735
41,59,5,Markdown Type 5,200.7902944474541,-8043.808657571908,18.66219525535611,-140.1689593771704
41,60,1,Markdown Type 1,140.55659427538367,1713.3424917823447,7.958552953849038,132.3727020439246
41,60,2,Markdown Type 2,49.7417096953896,396.75609209451613,17.269385267655597,120.35446324398148
41,60,3,Markdown Type 3,13.173176872796004,208.7588100072481,10.642472695128662,77.43647942818333
41,60,4,Markdown Type 4,73.30693680536044,531.1045980766182,7.4524745685951,30.140406094729116
41,60,5,Markdown Type 5,89.85533523210718,1496.2380080392732,5.409206832912535,32.49594918918155
41,67,1,Markdown Type 1,3097.2264853420797,24310.20352722006,197.4259108693709,652.8935778114818
41,67,2,Markdown Type 2,1067.4643313842216,5531.176223593877,429.1515313552176,3059.3741032306243
41,67,3,Markdown Type 3,399.2312347531099,855.8625707944252,342.1540468036019,-82.55432838550024
41,67,4,Markdown Type 4,1647.7434172146372,6469.476060128709,212.8221226707062,-202.54860443797534
41,67,5,Markdown Type 5,1879.6013046261,18158.80161826294,151.67272755436647,17.09525178136935
41,71,1,Markdown Type 1,1811.0377927747963,4757.333159826444,127.45611265814038,-107.53322959505769
41,71,2,Markdown Type 2,786.8687220936516,134.9804591562045,376.1143737388317,-1120.7748101034317
41,71,3,Markdown Type 3,319.14301806582773,3283.1658409633146,296.44145781598587,2874.515312328778
41,71,4,Markdown Type 4,974.6048141601054,822.2803608863046,112.49476306655444,-234.23739847875882
41,71,5,Markdown Type 5,1007.3656492404692,5818.340179167734,89.4014975466597,-69.52987415152955
41,72,1,Markdown Type 1,17366.528582496296,49411.5074887515,1189.7224148808048,7299.464863997056
41,72,2,Markdown Type 2,7737.25399256095,45812.91907774185,3561.8463867127366,29298.429833937964
41,72,3,Markdown Type 3,12742.101021947747,-19992.843568187676,12424.44801556444,-18357.689512791432
41,72,4,Markdown Type 4,9043.459076810806,31010.05041369727,991.9010714249018,5654.399576085359
41,72,5,Markdown Type 5,11074.144486496236,19278.996587997073,1113.6323662334587,3755.255238771074
41,74,1,Markdown Type 1,6139.930862964386,25641.872154400953,403.47716817210454,1076.8972307998902
41,74,2,Markdown Type 2,2677.393176344675,8106.762824197056,1140.6099350561262,4415.958970856169
41,74,3,Markdown Type 3,1192.785966637795,979.455544276908,1108.5091216289984,1060.5505629997333
41,74,4,Markdown Type 4,3148.1697235886477,12860.46771268613,298.36439449112277,721.2588194278547
41,74,5,Markdown Type 5,3549.739370952581,16444.55176443896,256.3128316658616,616.4044159163524
41,79,1,Markdown Type 1,7228.53697831292,16093.132295336312,419.1214012715417,1253.133295327358
41,79,2,Markdown Type 2,2882.126098254815,3376.504283437084,1114.6733162693051,1021.6482116053091
41,79,3,Markdown Type 3,1217.4099072541105,-3021.3168762964115,1111.2065392892491,-3167.8594322821564
41,79,4,Markdown Type 4,3718.5971174971105,7417.370936882958,330.8685832453502,740.407412617881
41,79,5,Markdown Type 5,4246.03688879271,11761.279360640048,274.473152047285,423.66051273160934
41,80,1,Markdown Type 1,5838.602875122119,22758.5366182606,329.78133819700474,1372.5172591108433
41,80,2,Markdown Type 2,2178.1709396614397,6530.226602517219,849.9989583346908,2008.9611683492042
41,80,3,Markdown Type 3,793.1798598239966,14.896878715722986,711.7239261218637,-630.8121146284914
41,80,4,Markdown Type 4,2970.791133970462,9296.308175511764,263.26622053765755,964.1341380482892
41,80,5,Markdown Type 5,3424.8519536124377,17323.791724994702,211.67320470945342,658.4795491201554
41,81,1,Markdown Type 1,6799.829304867596,9583.707863673331,383.15627529037664,561.49100252443
41,81,2,Markdown Type 2,2516.963701954615,2003.5588355880973,911.9473949452428,743.2562441086852
41,81,3,Markdown Type 3,939.1288000159997,302.371068089022,844.3182248740023,267.4775880914086
41,81,4,Markdown Type 4,3488.7707790077093,3055.088982636262,308.2488966093961,406.7631438630792
41,81,5,Markdown Type 5,3988.923055101675,7971.353250013286,245.927108240385,290.9020214123928
41,82,1,Markdown Type 1,5995.179973298036,39795.43124738766,354.4970302684799,2236.2955227518955
41,82,2,Markdown Type 2,2360.0941839638676,24446.643795630767,1103.3297486057488,12312.710280127714
41,82,3,Markdown Type 3,1036.8533306361755,6058.924582957166,922.2788926039842,3385.654388191545
41,82,4,Markdown Type 4,2959.615644258061,16698.789258111738,266.76952332784407,1795.7285840778172
41,82,5,Markdown Type 5,3762.3055067147366,34832.33111591266,228.47416551202772,1553.6412248510346
41,83,1,Markdown Type 1,1297.2115543096995,-85.0667077902919,85.7738922642488,-53.63942508050198
41,83,2,Markdown Type 2,611.23167476961,631.1874772493549,268.43492990105364,102.53242942168906
41,83,3,Markdown Type 3,195.16231467477036,-1195.6270257435708,176.3515202912086,-877.1296524685332
41,83,4,Markdown Type 4,684.8075465951468,479.4858225888754,69.48049968868742,14.880989489415382
41,83,5,Markdown Type 5,753.1301658929161,-972.8995663043689,56.46141500809619,-22.054341362070655
41,85,1,Markdown Type 1,751.917553497159,2125.507005039004,41.186244924136794,-327.38065315776515
41,85,2,Markdown Type 2,289.0855800566675,2006.4577366314936,132.1280005518815,633.2105156604074
41,85,3,Markdown Type 3,82.86696045737197,1576.1453869340971,68.20982635446647,552.7391145573241
41,85,4,Markdown Type 4,360.7152355318463,583.6401039975719,29.657285002115884,-203.7205309168214
41,85,5,Markdown Type 5,473.8790733007696,3758.679767397831,24.67817189324565,-103.16844614314526
41,87,1,Markdown Type 1,3082.5648628055133,89532.07538277177,172.79516258375557,4357.3191837521135
41,87,2,Markdown Type 2,1020.2933815574984,24963.335758448848,414.1926034562806,6713.3836451824645
41,87,3,Markdown Type 3,422.9527567792369,9117.84424837778,382.34680577811673,5880.91886281767
