store,dept,weeks,window_sales,baseline_sales,yoy_lift_dollars,window_sales_holiday,baseline_sales_holiday
32,94,52,2539169.73,2545241.49,-6071.760000000053,184148.52,187378.07
32,95,52,4410239.33,4406736.4,3502.929999999971,310974.93,312507.43
32,96,52,122098.09,115791.17,6306.920000000002,9199.15,9589.47
32,97,52,876413.75,907317.28,-30903.53000000001,63352.899999999994,66953.2
32,98,52,411158.79,411706.76,-547.9700000000012,33296.99,35424.259999999995
32,99,7,645.37,1065.0,-419.63,0.13,140.0
33,1,52,159435.03,129018.34,30416.69,12285.310000000001,9024.75
33,2,52,419096.15,373656.42,45439.729999999996,31201.050000000003,26628.32
33,3,52,20525.73,15046.89,5478.84,1133.9,802.42
33,4,52,342249.15,304222.75,38026.4,30703.83,26870.85
33,5,51,3170.0,6377.69,-3207.69,390.0,819.96
33,7,52,23785.85,23772.28,13.569999999999766,1999.79,4355.6900000000005
33,8,52,230130.11,181061.59,49068.520000000004,17192.71,13579.83
33,9,36,1807.15,1972.64,-165.48999999999998,69.32,58.58
33,10,52,5728.69,3495.08,2233.61,256.19,220.05
33,11,52,9644.95,9512.65,132.30000000000007,788.5,1089.53
33,12,50,1212.1,1005.75,206.35,73.66,46.86
33,13,52,390238.26,344103.03,46135.229999999996,29999.59,25767.78
33,14,52,44369.11,52327.61,-7958.5,4796.83,6254.82
33,16,52,16695.02,14799.42,1895.6000000000001,1515.28,1145.85
33,17,52,12828.85,14994.76,-2165.91,941.78,1527.59
33,18,29,12161.369999999999,7222.13,4939.24,1253.91,783.0600000000001
33,20,52,2180.69,3431.44,-1250.75,177.01,247.22
33,21,52,7452.71,10209.710000000001,-2757.0,582.25,1017.46
33,22,19,848.24,539.0,309.24,67.5,77.5
33,25,14,52.1,315.21,-263.11,6.96,14.5
33,26,52,10289.42,5047.29,5242.13,531.14,327.99
33,31,7,278.32,391.4,-113.08,39.76,13.88
33,38,52,991375.39,612200.68,379174.70999999996,65949.47,40125.6
33,40,52,375595.45,311048.54,64546.91,29040.34,24411.239999999998
33,41,18,641.5,1297.5,-656.0,0,0
33,42,52,3792.2799999999997,2522.71,1269.57,270.58,264.48
33,44,2,4.71,4.58,0.1299999999999999,0,0
33,46,52,105612.55,99277.11,6335.4400000000005,7624.21,7701.9800000000005
33,52,26,480.21000000000004,465.54,14.670000000000014,55.489999999999995,51.64
33,55,40,978.4,1610.22,-631.8199999999999,142.88,172.92
33,56,5,773.83,795.6800000000001,-21.849999999999994,9.0,17.5
33,59,15,322.62,283.49,39.13000000000001,20.0,17.48
33,60,52,5933.6,5332.8,600.8,410.4,466.4
33,67,52,35894.04,32312.25,3581.79,2629.18,2185.7
33,74,52,17648.16,18370.78,-722.6200000000001,1317.12,1389.05
33,79,52,613964.35,553336.26,60628.09,44031.2,41062.52
33,80,52,367496.86,438748.06,-71251.20000000001,27450.88,33535.9
33,81,52,475241.35,443015.9,32225.45,35202.57,34395.17
33,82,52,182634.93,157369.87,25265.06,14588.83,12729.2
33,83,52,91471.98,124020.20999999999,-32548.23,6065.85,8343.08
33,87,51,18516.58,19830.329999999998,-1313.75,1564.22,1644.6599999999999
33,90,52,1317424.65,1237588.75,79835.9,101049.51,97773.18
33,91,52,554856.89,490173.46,64683.43000000001,39422.07,35976.07
33,92,52,1777116.82,1677934.6,99182.22,141621.68,141085.63
33,93,52,1072272.43,1280547.94,-208275.50999999998,89571.07,113627.70999999999
33,94,52,1267876.32,1404882.8800000001,-137006.56,88883.27,103099.29000000001
33,95,52,1491090.62,1338088.52,153002.09999999998,106624.81,100739.08
33,96,52,545637.76,470457.21,75180.55,46404.880000000005,42434.92
33,97,52,282987.65,273837.04,9150.610000000002,20780.58,19829.27
33,98,52,355003.95,374479.24,-19475.29,32982.520000000004,33884.15
34,1,52,1083843.39,1039028.64,44814.75000000001,86619.94,82920.05
34,2,52,1830983.94,1826099.4,4884.540000000001,141415.03,136036.66999999998
34,3,52,442168.8,433503.93,8664.869999999995,28096.5,29242.0
34,4,52,1068964.64,1015678.57,53286.06999999999,89223.04,85613.68
34,5,52,1154830.36,1250538.44,-95708.07999999999,140697.16,143026.08
34,6,52,160874.74,187397.72,-26522.980000000003,23389.64,24952.420000000002
34,7,52,998509.8,985520.62,12989.180000000004,103532.46,87396.37
34,8,52,1434195.58,1394068.39,40127.19,106854.22,111147.43
34,9,52,946381.87,864810.58,81571.28999999998,75092.19,62464.8
34,10,52,934156.55,849022.26,85134.29000000001,69771.11,61720.17
34,11,52,816560.47,842738.11,-26177.640000000014,63531.14,67345.2
34,12,52,263710.41,282639.11,-18928.7,16944.85,19000.38
34,13,52,1228619.15,1194253.78,34365.369999999995,92442.98999999999,92811.47
34,14,52,566797.16,522584.09,44213.07,62062.73,55284.66
34,16,52,782618.35,785036.68,-2418.3300000000045,29956.93,26038.45
34,17,52,370500.07,346123.15,24376.92,34045.95,29600.850000000002
34,18,42,257743.87,269752.67,-12008.799999999997,36965.78,37291.25
34,19,15,396.63,513.13,-116.5,54.32,96.97
34,20,52,156041.09,152139.74,3901.3500000000035,14886.6,12165.75
34,21,52,224885.08,231625.38,-6740.300000000001,19596.91,18314.71
34,22,52,329846.83,327544.62,2302.2100000000037,34826.31,33032.78
34,23,52,709287.8,744407.18,-35119.38,58060.490000000005,61778.43
34,24,52,159776.84,164609.96,-4833.120000000004,14500.55,14685.51
34,25,52,295613.35,310632.91,-15019.560000000001,24553.67,24589.89
34,26,52,230180.0,238770.09,-8590.090000000002,18593.61,23052.47
34,27,52,42733.79,39021.76,3712.0299999999997,4462.1,3875.54
34,28,52,13244.06,14854.29,-1610.23,1173.33,1105.68
34,29,52,117123.66,115656.66,1467.0000000000023,11977.74,11092.439999999999
34,30,52,100150.55,94970.92,5179.630000000001,7641.98,6861.96
34,31,52,48071.94,51670.59,-3598.649999999999,3217.3100000000004,4125.78
34,32,52,268065.18,271013.67,-2948.4899999999975,25204.22,23273.65
34,33,52,175863.64,181658.19,-5794.549999999999,15315.59,17007.68
34,34,52,374992.3,443989.63,-68997.33,28614.65,40121.6
34,35,52,75170.62,96234.25,-21063.63,5526.88,7176.19
34,36,52,43679.49,51885.96,-8206.47,2392.27,3215.5
34,37,52,119270.74,106487.97,12782.77,8746.08,8857.25
34,38,52,2512765.09,2600234.55,-87469.45999999999,183448.52000000002,200170.18
34,40,52,1987470.91,2043703.14,-56232.22999999998,158404.13,163773.21
34,41,51,26518.71,18036.25,8482.460000000001,2524.91,2776.75
34,42,52,229748.41,204395.12,25353.29,15768.32,15270.06
34,44,52,185089.7,166604.43,18485.27,15899.31,17152.63
34,46,52,913047.28,928111.73,-15064.449999999999,71993.97,70744.48
34,48,44,91108.0,34082.3,57025.7,8265.0,3848.0
34,49,52,185901.52,218586.38,-32684.860000000004,12456.49,17190.07
34,51,2,2.73,20.22,-17.49,0,0
34,52,52,67255.65,63301.04,3954.6100000000006,5867.860000000001,5695.9
34,54,30,553.0,947.85,-394.85,42.76,72.92
34,55,52,550686.64,573413.97,-22727.329999999998,76030.93,67210.86
34,56,52,178682.02,194066.46,-15384.44,3252.61,3211.73
34,59,52,19278.34,33210.73,-13932.39,2344.27,3591.6600000000003
34,60,50,3942.4,3194.4,748.0,256.2,211.20000000000002
34,65,52,2275986.4,2291770.04,-15783.640000000018,149185.74,164559.82
34,67,52,381037.77,331705.25,49332.520000000004,29279.09,27414.5
34,71,52,119058.05,128603.76,-9545.710000000003,14590.05,11178.91
34,72,52,1992653.39,1945280.34,47373.05000000001,298258.58999999997,273890.93
34,74,52,402436.39,392631.46,9804.929999999997,39063.13,37611.6
34,79,52,783793.07,778920.81,4872.259999999998,62298.89,61663.259999999995
34,80,52,640074.52,624827.04,15247.480000000009,50148.28,47914.09
34,81,52,878194.78,792409.16,85785.62,66761.28,59738.48
34,82,52,955961.43,826485.1900000001,129476.23999999999,85874.4,63299.45
34,83,52,156649.12,141126.67,15522.45,11926.97,9078.39
34,85,52,87325.91,101126.69,-13800.78,6043.72,6644.219999999999
34,87,52,395625.4,296364.68,99260.72,29493.34,22588.78
34,90,52,2440626.86,2318197.11,122429.75,201371.06,187206.74
34,91,52,1847520.86,1756526.62,90994.24,138350.09,133971.84
34,92,52,3830888.56,3453379.47,377509.08999999997,324684.73,290842.81
34,93,52,1694059.1,1497305.7,196753.40000000002,138261.87,120943.09
34,94,52,2006018.29,1921528.04,84490.25000000003,144514.21,137711.86
34,95,52,3689812.64,3596539.11,93273.53000000003,277298.65,260346.12
34,96,52,1063123.32,971554.36,91568.96,98497.23000000001,91748.8
34,97,52,943694.06,902269.08,41424.98,69424.55,65530.19
34,98,52,418173.78,413106.06,5067.720000000009,37899.49,37511.08
34,99,7,905.16,800.62,104.54,0,0
35,1,52,822697.39,855832.4,-33135.009999999995,62996.93,65964.03
35,2,52,2320632.49,2110465.05,210167.44,182572.63,154307.74
35,3,52,720657.5,657791.87,62865.63,76332.03,76371.09
35,4,52,915007.6,937525.15,-22517.549999999992,75327.64,72333.56
35,5,52,1172809.88,1347285.5,-174475.62,178710.88,163023.5
35,6,52,261875.08,379560.38,-117685.3,51725.56,58330.46000000001
35,7,52,1570806.05,1544173.21,26632.84000000001,176333.77,126514.82999999999
35,8,52,900607.98,850561.28,50046.7,68367.26,60364.22
35,9,52,712858.39,749868.41,-37010.020000000004,48579.79,45230.58
35,10,52,716684.9,736011.6,-19326.700000000008,54183.15,53052.14
35,11,52,827971.82,853960.84,-25989.01999999999,47919.59,48515.68
35,12,52,95536.6,99824.89,-4288.290000000001,7061.09,5791.32
35,13,52,1562949.03,1576168.6,-13219.569999999989,123021.37,119978.14
35,14,52,1401322.37,1413147.99,-11825.619999999992,147001.24,136504.4
35,16,52,247348.02,349689.12,-102341.1,2206.3,10556.69
35,17,52,807627.33,836718.07,-29090.739999999998,75346.14,69376.16
35,18,49,362566.89,341743.36,20823.530000000006,57378.31,47428.56
35,20,52,561349.43,576598.75,-15249.32,49483.34,48061.79
35,21,52,178958.24,191818.68,-12860.44,14899.039999999999,13855.7
35,22,52,1056170.82,1054259.32,1911.5000000000036,105849.72,92738.94
35,23,52,1912418.62,1993594.11,-81175.49000000002,153659.56,163185.18
35,24,52,514861.77,523325.56,-8463.789999999997,55941.11,57057.4
35,25,52,709647.03,750165.65,-40518.619999999995,55865.94,63399.28
35,26,52,613584.46,654347.86,-40763.399999999994,51223.14,49088.99
35,27,52,87145.36,84684.5,2460.8600000000006,8911.06,7529.389999999999
35,28,52,37585.02,36889.57,695.4499999999994,3221.83,3258.34
35,29,52,418377.55,412696.6,5680.950000000005,36345.65,36684.64
35,30,52,269135.63,280678.97,-11543.339999999998,21168.82,22976.8
35,31,52,206744.83000000002,252660.39,-45915.56,21036.04,25976.149999999998
35,32,52,382843.15,383906.64,-1063.4900000000052,38430.06,32056.71
35,33,52,488010.57,520291.96,-32281.390000000007,47240.18,55227.48
35,34,52,1262730.6300000001,1170395.07,92335.56000000001,81491.6,75841.57
35,35,52,139747.54,166411.9,-26664.36,9386.63,9937.04
35,36,52,165396.97,186070.64,-20673.67,10668.38,9513.12
35,38,52,1873255.09,1817842.53,55412.56000000002,126112.69,132044.27000000002
35,40,52,1772425.58,1682261.49,90164.09,133247.82,122911.04000000001
35,41,52,102974.78,116014.19,-13039.41,13925.31,7248.25
35,42,52,367642.62,410094.39,-42451.770000000004,25810.18,27312.89
35,44,52,90379.32,83137.82,7241.5,7359.99,7245.21
35,46,52,855153.3,763169.54,91983.76000000001,73905.31,57040.71
35,49,7,86.07,-87.75,173.82000000000002,0,0
35,51,6,43.480000000000004,63.56,-20.08,0,0
35,52,52,75601.43,74346.39,1255.04,7409.92,8023.860000000001
35,54,45,1993.66,4786.76,-2793.1,252.72,458.2
35,55,52,586973.42,616871.84,-29898.42,85197.38,65636.19
35,56,46,36395.63,40711.99,-4316.36,1694.4,2082.82
35,58,49,94440.0,95743.5,-1303.5,6025.0,11722.5
35,59,45,33407.36,62421.72,-29014.359999999997,7885.51,8374.79
35,60,52,4247.5,4917.2,-669.7,277.4,440.0
35,67,52,285819.99,255345.99,30474.000000000004,22861.94,20448.6
35,71,52,610027.81,587143.94,22883.870000000003,74308.3,58379.28
35,72,52,4567172.6,4476952.01,90220.59000000001,965205.9600000001,858010.9
35,74,52,1013517.88,1080584.96,-67067.08,94589.11,94493.5
35,79,52,1213693.23,1169089.65,44603.58,100024.85,87128.19
35,80,51,2539.23,2647.59,-108.35999999999987,417.63,224.14
35,81,52,325941.4,356392.83,-30451.43,25030.07,26653.74
35,82,52,583510.93,563774.0,19736.929999999997,49882.81,41224.76
35,83,52,92604.92,98662.79,-6057.87,5181.88,7493.15
35,85,52,92121.76,94065.45,-1943.69,6860.9800000000005,5689.75
35,87,52,634984.62,517812.27999999997,117172.34000000001,52863.270000000004,43756.69
35,90,52,642558.06,597582.59,44975.47000000001,53064.76,46016.4
35,91,52,350739.39,374940.45,-24201.06,28480.329999999998,27875.980000000003
35,92,52,1690533.8800000001,1547515.88,143018.0,131016.11,117906.48
35,93,52,75177.59,65054.6,10122.99,5956.8099999999995,4329.17
35,94,27,7348.54,8485.84,-1137.2999999999997,111.96,11.530000000000001
35,95,52,2066562.28,2053438.57,13123.709999999985,154490.99,157281.96
35,97,52,169162.69,170815.23,-1652.5399999999995,12651.56,11971.24
35,98,43,3186.7,3049.43,137.27000000000004,788.15,240.66
36,1,52,131632.82,121289.54000000001,10343.279999999999,9043.67,10475.11
36,2,52,643279.61,677696.85,-34417.24,48345.55,50083.74
36,3,52,24419.08,20131.54,4287.54,1667.96,1157.07
36,4,52,436690.73,516921.53,-80230.79999999999,36410.19,44627.17
36,5,52,8399.16,26818.72,-18419.56,746.5,3140.48
36,7,52,22501.25,21889.28,611.9699999999999,1645.78,1617.84
36,8,52,171922.86,178345.34,-6422.480000000001,13148.0,14405.65
36,9,27,4250.93,2554.54,1696.39,174.44,38.6
36,10,52,11340.35,9651.83,1688.52,845.86,751.64
36,11,52,12931.35,15215.71,-2284.3599999999997,901.74,1305.44
36,12,52,2155.82,1717.35,438.46999999999997,160.83,132.96
36,13,52,571770.34,634511.91,-62741.57,43830.15,49253.36
36,14,52,73612.06,91506.25,-17894.190000000002,7051.8099999999995,9634.6
36,16,52,26859.93,30645.44,-3785.51,2098.17,2972.17
36,17,52,15548.6,28658.32,-13109.72,1252.98,3193.69
36,18,34,13183.45,8004.96,5178.49,1051.44,1462.38
36,20,52,1691.89,3777.25,-2085.36,64.0,207.05
36,21,52,10125.77,12514.85,-2389.08,961.52,1012.45
36,23,2,43.68,14.0,29.68,0,0
36,25,27,168.02,306.32,-138.29999999999998,10.0,37.55
36,26,52,11363.31,7047.13,4316.18,712.07,403.94
36,31,9,1088.5,324.0,764.5,104.0,18.0
36,34,1,-5.88,38.0,-43.88,0,0
36,38,52,964651.64,944597.63,20054.01000000001,72472.01,68113.57
36,40,52,533213.75,550770.48,-17556.729999999996,40468.62,42948.53
36,42,52,4817.96,5285.49,-467.5300000000001,439.83,352.73
36,46,52,114044.77,123048.41,-9003.64,8121.51,9277.15
36,52,1,0.75,9.37,-8.62,0,0
36,55,35,1194.98,4825.29,-3630.31,126.73,259.94
36,56,5,1581.65,1197.0,384.65000000000003,569.08,507.5
36,59,12,696.94,321.63,375.31,218.0,17.91
36,60,52,7257.0,9196.0,-1939.0,801.4,475.2
36,67,52,30594.47,33739.15,-3144.6800000000003,2059.55,2526.8900000000003
36,74,52,27038.83,29409.62,-2370.79,2048.1,2454.2
36,79,52,826857.59,929297.09,-102439.5,56606.26,66677.85
36,80,52,875249.65,1149752.28,-274502.63,66692.65,85601.45
36,81,52,546880.42,639217.62,-92337.20000000001,41752.64,49264.05
36,82,52,274161.95,264254.01,9907.940000000002,23282.11,21529.989999999998
36,83,52,103940.43,180475.26,-76534.83,7933.26,11588.7
36,87,51,13154.45,16167.08,-3012.63,1329.9,1459.74
36,90,52,1507936.44,1908512.02,-400575.58,118244.09,145111.66
36,91,52,489048.43,594738.0,-105689.56999999999,35619.71,42525.99
36,92,52,1821579.06,2372215.84,-550636.78,142772.18,188822.95
36,93,52,880735.75,1355997.77,-475262.01999999996,75443.51,117197.64
36,94,52,1768108.83,2429897.75,-661788.92,133277.04,176580.22
36,95,52,1785655.6,2086487.17,-300831.57,130301.06,151074.14
36,96,52,742905.91,834966.58,-92060.67,66378.66,74265.15
36,97,52,277008.98,347709.82,-70700.84,20516.7,25952.57
36,98,52,356850.44,486936.52,-130086.08,31623.809999999998,41917.979999999996
37,1,52,600292.96,572190.84,28102.12,42664.88,42874.27
37,2,52,879509.44,861738.79,17770.649999999998,61636.81,57825.32
37,3,52,67460.26,71941.71,-4481.450000000001,4422.76,3882.49
37,4,52,937340.21,922422.68,14917.529999999986,73818.2,71253.42
37,5,52,57296.98,61794.26,-4497.28,4796.38,5008.57
37,6,44,1458.88,2055.75,-596.87,136.16,205.95
37,7,52,42447.84,41840.55,607.2900000000006,2679.4,2736.2799999999997
37,8,52,870013.57,829409.28,40604.289999999986,63118.59,61365.43
37,9,51,6492.27,7747.42,-1255.1499999999999,238.58,263.94
37,10,52,21066.68,19268.89,1797.79,1484.65,1352.37
37,11,52,94818.07,95664.6,-846.5299999999992,7330.84,8217.14
37,12,52,12301.93,7908.59,4393.34,775.89,511.23
37,13,52,879740.22,863183.19,16557.03000000001,65035.53,63840.020000000004
37,14,52,79407.75,72122.08,7285.669999999999,8540.83,8041.87
37,16,52,108539.09,113236.43,-4697.34,7900.2699999999995,8034.41
37,17,52,17548.86,17326.62,222.24000000000026,1213.7,1351.6
37,18,29,19856.66,11959.21,7897.45,1573.59,867.91
37,20,17,1566.0,1249.05,316.95,0,0
37,21,52,92075.21,101833.7,-9758.49,6970.56,8188.43
37,22,4,418.86,411.7,7.160000000000032,0,0
37,23,34,1420.33,1265.25,155.07999999999996,40.12,22.08
37,24,1,4.97,20.51,-15.540000000000003,0,0
37,25,52,3885.17,2782.65,1102.52,312.09,159.36
37,27,32,741.59,633.04,108.55,19.51,17.44
37,28,52,5201.67,8079.77,-2878.1,374.18,623.78
37,31,51,6959.95,4340.7,2619.25,421.53999999999996,522.3
37,38,52,3440080.3200000003,3565189.35,-125109.02999999994,228686.21,260087.32
37,40,52,1444542.58,1414069.18,30473.399999999994,106001.55,104551.20999999999
37,42,52,6601.18,5839.02,762.16,443.85,442.85
37,44,1,11.77,3.0,8.77,0,0
37,46,52,451849.52,444537.68,7311.840000000006,31461.47,28794.34
37,52,52,1528.37,1535.5,-7.130000000000008,60.88,138.87
37,56,38,14620.77,14532.36,88.40999999999971,497.21,134.58
37,59,52,5643.4800000000005,6575.54,-932.06,452.3,501.59
37,60,52,38730.2,41624.0,-2893.8,2587.4,2930.4
37,67,52,134192.06,117384.2,16807.86,9807.5,8623.68
37,72,52,11780.82,10213.16,1567.66,573.0600000000001,725.63
37,74,52,37657.72,35271.72,2386.0,3228.03,3227.34
37,79,52,390381.76,392482.35,-2100.5899999999956,28784.29,28617.14
37,80,52,564187.81,553807.48,10380.330000000005,39628.41,37948.32
37,81,52,563360.52,552557.73,10802.79,40360.67,40033.59
37,82,52,342318.48,295340.84,46977.63999999999,29665.699999999997,21949.84
37,83,52,119457.02,122125.53,-2668.510000000002,8314.41,8565.970000000001
37,85,52,5928.9,6495.25,-566.35,346.06,374.29
37,87,52,60417.72,57150.49,3267.2300000000005,4173.06,4717.1
37,90,52,2380620.37,2339590.81,41029.56000000003,185999.64,176522.46
37,91,52,1611759.02,1612303.48,-544.4599999999991,115486.48000000001,114532.67
37,92,52,3209400.22,3112095.33,97304.89000000001,255481.83000000002,246400.15
37,93,52,1182435.34,1126660.55,55774.78999999999,91033.51,84853.1
37,94,52,1738699.8699999999,1745576.16,-6876.290000000026,126197.57,121745.95
37,95,52,2716499.8,2646961.49,69538.31,195252.64,190402.93
37,96,52,1078088.05,1060872.66,17215.389999999996,91189.54000000001,94899.98
37,97,52,731680.5,743107.96,-11427.460000000008,52566.82,52390.69
37,98,52,273835.44,284739.69,-10904.25,22254.48,25970.15
38,1,52,410632.42,336160.24,74472.18000000001,30734.04,24045.09
38,2,52,616354.54,554909.17,61445.369999999995,45514.83,40266.020000000004
38,3,52,27455.28,28586.53,-1131.25,2218.02,1921.67
38,4,52,600773.71,548920.79,51852.91999999999,47814.08,45085.04
38,5,52,20860.95,18867.13,1993.8200000000008,2711.5,1574.43
38,6,48,1508.9,1898.5,-389.6,155.68,169.88
38,7,52,20658.27,20409.12,249.15000000000006,1788.68,1120.98
38,8,52,534911.89,482449.54,52462.35,39091.22,37005.31
38,9,52,3978.23,3784.28,193.94999999999993,210.13,159.5
38,10,52,19457.89,19126.22,331.67000000000024,1610.4299999999998,1598.27
38,11,52,43878.07,37257.7,6620.369999999999,3803.7200000000003,3553.83
38,12,52,3659.59,2847.39,812.1999999999999,305.04,187.72
38,13,52,544813.79,512697.9,32115.889999999996,40846.72,39674.09
38,14,52,53568.01,52098.909999999996,1469.1,6684.03,5870.7300000000005
38,16,52,40000.5,45350.56,-5350.0599999999995,3357.88,3364.56
38,17,52,23940.95,22377.73,1563.2199999999998,1731.71,2022.29
38,18,34,15234.98,9287.03,5947.95,1726.1100000000001,1039.08
38,20,24,1545.07,1484.04,61.03,7.94,72.0
38,21,52,53436.34,53281.27,155.07000000000005,4082.76,3742.29
38,22,4,220.38,340.1,-119.72,0,0
38,23,42,1802.65,1641.73,160.92,57.49,108.61
38,24,3,24.44,10.71,13.73,0,0
38,25,52,3532.25,1974.69,1557.56,191.15,73.75
38,26,5,40.82,20.88,19.94,0,0
38,27,17,294.62,130.92,163.70000000000002,5.77,9.44
38,28,52,3599.44,4766.84,-1167.4,275.81,385.0
38,31,35,1155.9,1271.95,-116.05000000000003,16.0,102.0
38,32,44,2752.71,1211.11,1541.6,207.37,89.83
38,33,4,17.54,18.439999999999998,-0.8999999999999999,0,0
38,38,52,3747680.08,2582410.7600000002,1165269.32,270131.17,187585.48
38,40,52,912777.43,835656.98,77120.45000000001,68015.20999999999,61136.1
38,42,52,5764.95,5200.4,564.5500000000001,429.86,438.35
38,44,6,19.17,34.55,-15.379999999999999,0,0
38,46,52,274959.39,250748.25,24211.14,20414.69,17677.3
38,52,52,961.91,1222.6399999999999,-260.72999999999996,86.45,62.65
38,55,1,11.88,44.84,-32.96,0,0
38,56,12,1568.04,2702.52,-1134.48,13.4,113.01
38,59,49,3251.22,2514.53,736.69,516.64,167.72
38,60,52,21538.6,20697.6,840.9999999999998,1603.2,1742.4
38,67,52,44466.87,38716.98,5749.89,3753.26,2761.95
38,72,52,11052.44,8019.42,3033.02,847.0600000000001,614.05
38,74,52,20617.73,19246.43,1371.2999999999997,1772.0,1675.3200000000002
38,79,52,472140.02,447629.93,24510.089999999993,35673.77,32030.36
38,80,52,602554.61,583644.52,18910.089999999997,44763.8,43075.45
38,81,52,564834.73,525433.79,39400.94,41940.83,38224.47
38,82,52,328595.31,287156.28,41439.03,27213.05,19459.37
38,83,52,128949.87,121937.76,7012.110000000001,9795.93,9063.15
38,85,49,3056.7,4564.41,-1507.71,205.17,383.4
38,87,52,36818.94,36132.68,686.2599999999995,3066.81,2802.94
38,90,52,1967941.25,1795856.24,172085.01,154217.03,133585.38999999998
38,91,52,1410274.95,1297147.35,113127.59999999999,102948.62,89522.46
38,92,52,2585065.87,2311010.33,274055.54000000004,205668.52,179123.47
38,93,52,1080147.04,967471.93,112675.10999999999,88779.29000000001,73857.18000000001
38,94,52,1179021.37,1066235.64,112785.73000000001,85137.04000000001,74767.53
38,95,52,2321556.53,2109808.84,211747.68999999997,171386.47,149260.15000000002
38,96,52,691985.29,590831.66,101153.63,57091.5,49355.47
38,97,52,538720.38,512285.34,26435.04,39549.46,37185.55
38,98,52,266083.36,250162.64,15920.72,25750.15,21235.4
39,1,52,1277127.98,1095158.93,181969.04999999996,93767.88,80628.97
39,2,52,3833506.48,3427428.91,406077.56999999995,289750.52,243234.91999999998
39,3,52,1144087.1199999999,1050357.64,93729.47999999998,66665.22,54768.2
39,4,52,2566234.37,2267341.05,298893.32,200091.41999999998,178408.58000000002
39,5,52,1284006.03,1316129.63,-32123.6,155980.76,164475.92
39,6,52,214877.4,291509.42,-76632.02,40984.51,47610.47
39,7,52,2411676.49,2140342.12,271334.37000000005,264109.88,187692.69
39,8,52,1996218.22,1861824.76,134393.46000000002,146915.41999999998,134954.9
39,9,52,1101058.89,993018.65,108040.23999999999,89146.70999999999,71973.59
39,10,52,885367.19,733098.08,152269.11000000002,67506.62,51311.31
39,11,52,1202339.81,1033360.63,168979.18,100713.28,82056.29000000001
39,12,52,257660.5,231682.07,25978.43,18706.38,17477.31
39,13,52,3067518.38,2789792.79,277725.59,232521.13,205948.78
39,14,52,1241546.33,1093013.58,148532.75,135965.64,119504.65000000001
39,16,52,1323362.32,1327734.02,-4371.6999999999925,59346.86,45620.02
39,17,52,641886.67,584449.5700000001,57437.1,58837.71,49185.11
39,18,47,705229.38,663069.28,42160.09999999999,105986.05,104851.38
39,19,3,-65.26,7.029999999999999,-72.28999999999999,0,0
39,20,52,448865.29,393860.31,55004.98,35765.03,32552.65
39,21,52,381105.49,367803.7,13301.79,31057.9,27992.62
39,22,52,748828.42,670258.66,78569.76,73004.94,67891.91
39,23,52,1093640.29,931352.89,162287.4,81026.3,68164.45999999999
39,24,52,388271.03,319214.93,69056.1,29692.280000000002,21155.15
39,25,52,431507.58,359230.01,72277.56999999999,30413.42,23622.190000000002
39,26,52,538119.96,470350.83,67769.13,38696.9,34738.7
39,27,52,89864.28,72826.48,17037.8,7628.56,6442.44
39,28,52,36270.68,32515.93,3754.75,3078.41,2765.75
39,29,52,332086.51,280574.81,51511.700000000004,26608.45,22935.010000000002
39,30,52,212885.96,183583.87,29302.09,16019.0,11306.3
39,31,52,137415.1,113974.24,23440.86,8647.279999999999,5654.49
39,32,52,325080.5,319995.7,5084.800000000004,29512.78,24335.019999999997
39,33,52,397694.37,351161.86,46532.509999999995,32134.09,28280.28
39,34,52,932403.77,798698.48,133705.29,61719.74,54506.56
39,35,52,103966.61,111164.14,-7197.529999999999,8230.28,8210.52
39,36,52,109169.51,108131.96,1037.55,2756.7200000000003,4588.5
39,38,52,2539273.6,2153157.06,386116.54000000004,169872.97,148268.31
39,40,52,3415411.89,2976460.27,438951.61999999994,253114.24,227234.31
39,41,52,87898.02,62385.44,25512.58,9507.66,5925.25
39,42,52,217216.67,180409.52,36807.15,16715.690000000002,14610.91
39,44,52,243586.88,230013.09,13573.79,22517.46,22490.55
39,45,7,129.58,128.07,1.5099999999999945,5.97,10.47
39,46,52,1916554.53,1770005.12,146549.40999999997,135004.14,120232.92
39,49,52,449955.32,387637.48,62317.84,25490.21,28136.15
39,51,2,13.52,18.92,-5.400000000000002,0,0
39,52,52,104189.07,101167.43,3021.64,8063.9800000000005,9186.4
39,54,44,1565.94,1936.8,-370.86,180.72,247.76
39,55,52,610427.47,652764.98,-42337.509999999995,87415.49,84246.81
39,56,52,172700.12,215052.82,-42352.700000000004,8235.3,6029.84
39,58,52,175481.05,86010.97,89470.08,8655.0,8841.0
39,59,52,28905.6,47757.25,-18851.65,3861.3,7033.88
39,60,25,10926.0,7557.4,3368.6,360.0,316.8
39,67,52,659976.09,591228.15,68747.93999999999,49042.649999999994,46836.72
39,71,52,384625.06,318397.93,66227.12999999999,37742.42,32687.32
39,72,52,3094993.87,2938853.4899999998,156140.38,558482.14,491575.48
39,74,52,1263212.57,1114630.72,148581.84999999998,124170.61,106879.8
39,79,52,2254966.6,1986488.55,268478.05,171881.63,140594.45
39,80,52,667053.08,602406.98,64646.100000000006,49355.59,43767.65
39,81,52,1053295.74,990137.73,63158.009999999995,79997.33,73215.71
39,82,52,1406320.99,1176222.08,230098.91,126336.77,78473.12
